t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
1.0,4979439179293902.0,5254691358970268.0,275252179676401.3,0.0,0.0,0.0,0.0,0.0
2.1,7162350029378577.0,8232084819766757.0,395915450983104.0,320533583767.41846,4044314241627.2144,113260722327622.34,457113787086008.7,99079982166070.14
3.3100000000000005,8649991678225606.0,1.07673265892647e+16,478146537446839.7,812855934421.8788,10251486771927.867,279039562161370.34,1107087891452175.1,241996577272433.78
4.641000000000001,9795259360150050.0,1.3166872003186468e+16,541452565673474.56,1450718632569.7092,18291251292068.05,489067990019456.7,1903191613127535.5,418158504291334.3
6.105100000000002,1.0721076773949574e+16,1.5552453573791216e+16,592628302509071.9,2226117868407.3594,28063494630324.17,741957809935438.0,2840493347024497.5,626007727873820.2
7.7156100000000025,1.1486350355968326e+16,1.7992535829484808e+16,634929848479945.4,3137105436606.88,39544206320366.46,1037981614761215.1,3924100343539284.5,866492354979004.1
9.487171000000004,1.2125600747904418e+16,2.053488341474348e+16,670265353543715.2,4184853838030.6123,52748584660677.26,1378228554334692.2,5162318177237402.0,1141537143224584.8
11.435888100000005,1.2661824720262668e+16,2.321814561434497e+16,699905977182639.6,5372643573997.455,67718326333103.02,1764379111282019.8,6565290118821892.0,1453654716888727.5
13.579476910000007,1.3111782148537646e+16,2.6076951975402664e+16,724778130497996.6,6705482329420.211,84516843763364.3,2198614069373693.2,8144729422094572.0,1805825878805964.2
15.937424601000009,1.3488546250584916e+16,2.914451468982174e+16,745604442415357.4,8190011974902.638,103228096705699.66,2683589181846965.5,9913895102691070.0,2201461603602723.2
18.53116706110001,1.380284739959425e+16,3.2454127575421936e+16,762978039970500.0,9834562821564.41,123957276392116.7,3222450162942151.0,1.1887659569438494e+16,2644400564262688.5
21.384283767210015,1.406381259706104e+16,3.60401286167848e+16,777403423310808.2,11649283493142.057,146832443454190.38,3818872390261540.5,1.408263225948251e+16,3138926219721920.0
24.522712143931017,1.427937855473767e+16,3.993858684467721e+16,789319299182597.2,13646305226376.576,172006602140188.8,4477115312690749.0,1.6517324484830648e+16,3689796285869150.5
27.97498335832412,1.4456522135323644e+16,4.418784582267664e+16,799111318740050.5,15839915442164.498,199659894107827.2,5202084789442285.0,1.92123467597751e+16,4302281009845550.5
31.772481694156536,1.460138921685323e+16,4.882899670965223e+16,807119200587914.9,18246725938165.73,230001726716576.8,5999398699580661.0,2.2190632671709644e+16,4982208468266087.0
35.949729863572195,1.471937045382253e+16,5.3906324177013176e+16,813640918445378.2,20885829288133.902,263272754080042.1,6875452926296565.0,2.547768516224999e+16,5736016132830766.0
40.544702849929415,1.481515346321961e+16,5.9467752413337544e+16,818935585637422.0,23778943814942.016,299746714457980.56,7837486486268263.0,2.9101842640505684e+16,6570808579433681.0
