t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
1.0,2383935323551076.5,2386029216451722.0,2093892900643.6287,0.0,0.0,0.0,0.0,0.0
2.1,3632426195653941.0,3689955623971416.0,3190485576092.5684,14186078205.352915,61291137079.365265,1027648850668.1895,18975221654471.242,34260595020958.15
3.3100000000000005,4610863875672751.0,4759718262969589.0,4049881203575.6436,37805002090.43384,163337007261.72372,2738968967695.012,50572318385857.21,91292076730372.75
4.641000000000001,5460659072063277.0,5735711521983595.0,4796285696489.584,70549035176.40527,304808058048.7184,5112003500014.901,94386321949107.31,170382481681485.03
6.105100000000002,6233522152400484.0,6671506525516612.0,5475118056332.673,112880910607.93097,487703564577.1386,8180683457142.578,151044112597730.5,272683874529702.6
7.7156100000000025,6954436166948593.0,7595240421397615.0,6108321758839.6045,165604946819.81772,715498631909.9366,12003796301681.94,221631458949254.94,400179573860528.44
9.487171000000004,7637295822807439.0,8524826227714037.0,6708101005089.24,229750249632.10272,992639571296.7173,16656560354889.922,307537516115408.3,555405837610290.94
11.435888100000005,8290459361512210.0,9473354387024976.0,7281797127274.408,306529115188.4181,1324364182445.634,22227651363732.867,410399954141155.7,741354729582969.9
13.579476910000007,8919166786553168.0,1.0451457603790766e+16,7834012601403.144,397321398078.5823,1716634218912.2922,28818117485634.07,532084932535012.56,961439798998544.9
15.937424601000009,9526747423812296.0,1.146850668220648e+16,8367671689296.398,503669916253.4264,2176115538453.2288,36541103443066.42,674681994885469.0,1219488702921671.0
18.53116706110001,1.0115286622292826e+16,1.2533286317402714e+16,8884606024829.303,627281259554.2672,2710181600226.7266,45521977977429.31,840506386107154.0,1519749262140682.2
21.384283767210015,1.0686023932964224e+16,1.3654414143632736e+16,9385904348134.549,770029529679.4794,3326929627902.345,55898688011493.94,1032105530043438.1,1866903129107821.8
24.522712143931017,1.1239606515871514e+16,1.4840622508186874e+16,9872135081805.08,933961776394.1177,4035204102234.377,67822252974824.18,1252268073108129.8,2266084365271970.5
27.97498335832412,1.1776259008114794e+16,1.6100962061716902e+16,10343495531814.549,1121304423926.5022,4844624532906.43,81457351611282.0,1504034623363476.8,2722901654138709.5
31.772481694156536,1.2295902469731932e+16,1.7444958723871936e+16,10799916361823.143,1334470235379.8245,5765615556451.706,96982972591838.55,1790709669549604.8,3243463609844855.0
35.949729863572195,1.2798241142884376e+16,1.8882742395457004e+16,11241137796812.918,1576065527326.347,6809438117135.197,114593112858279.84,2115874398062499.8,3834407100210592.0
40.544702849929415,1.3282828686235682e+16,2.0425159347401244e+16,11666767799087.111,1848897508403.353,7988221186116.5625,134497520145670.34,2483400354359602.0,4502928900166670.5
45.59917313492236,1.3749121648498522e+16,2.208387703137784e+16,12076329035989.89,2155981805471.5842,9314994293988.195,156922490852257.62,2897464161869115.0,5256821425022515.0
