t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
1.0,4979439179293902.0,5254691358970268.0,275252179676401.3,0.0,0.0,0.0,0.0,0.0
2.1,7652820841180453.0,8075924946660071.0,423028046245133.8,34248714.059046224,432254255.22832865,12360480781.740103,51896702998.91387,11335547779.415447
3.3100000000000005,9804957119469000.0,1.0347151990958294e+16,541991191879461.8,92140645.33229625,1162586185.3571272,32771770161.08527,138940739552.4621,30712373287.314453
4.641000000000001,1.1729247270013396e+16,1.2377990399540172e+16,648359848880016.4,173718789.57771242,2191559925.9360566,61256502533.37245,261294407406.4807,58364458079.84703
6.105100000000002,1.353515590161005e+16,1.4283960679986862e+16,748184823346732.0,281049851.5124072,3545258800.564704,98554483379.26611,422326288534.28107,95247949460.52077
7.7156100000000025,1.5277729232993282e+16,1.6123159179651514e+16,844508869671247.2,417269513.9768907,5263235613.413606,145761800508.32162,626941449005.0311,142693232285.99622
9.487171000000004,1.6989680866822596e+16,1.7930117033728868e+16,939140278519601.2,586371912.3498435,7395863670.398436,204263798769.24103,881290995295.0424,202351356985.9417
11.435888100000005,1.8692751714254188e+16,1.97277880176754e+16,1033280811027804.0,793187346.812683,10004058163.176859,275730653850.2579,1192762340886.257,276202153018.1205
13.579476910000007,2.0402639644414656e+16,2.153275083408123e+16,1127798191286717.8,1043434556.2224633,13159936425.70455,362137091355.8712,1570072099147.2625,366585818409.12976
15.937424601000009,2.213144623692906e+16,2.335779134350593e+16,1223361353671059.0,1343814736.3018334,16948004040.590433,465795815557.993,2023416663740.1414,476248607518.55914
18.53116706110001,2.388901411808004e+16,2.521331412106129e+16,1320514365826185.2,1702136583.3988824,21466731934.488537,589401354872.0837,2564666932459.717,608399999170.3134
21.384283767210015,2.568371351195871e+16,2.7108172844247988e+16,1419719906330354.5,2127469431.4226325,26830487609.339203,736083508901.69,3207603825632.1055,766780667437.2551
24.522712143931017,2.752293259303346e+16,2.9050188168227436e+16,1521386369604066.5,2630324923.8523583,33171826137.194313,909470659430.798,3968193890488.933,955738888965.5198
27.97498335832412,2.9413398249391772e+16,3.1046486669141424e+16,1625885596548519.5,3222869462.0758085,40644169206.4215,1113763781679.5295,4864896245271.6875,1180296135717.5332
31.772481694156536,3.1361394850459584e+16,3.3103732028173304e+16,1733564967245225.2,3919170876.2649484,49424915685.808784,1353822334705.3225,5918947391015.078,1446096656203.6658
35.949729863572195,3.337291962152884e+16,3.5228288575608116e+16,1844755989509560.8,4735483802.538497,59719040242.8628,1635263333967.652,7154415063252.211,1758831648502.935
40.544702849929415,3.545379861092458e+16,3.742634089485546e+16,1959780709142885.5,5690579386.1630745,71763250843.59032,1964574547095.61,8597432064393.466,2122114346271.2454
45.59917313492236,3.760977894432374e+16,3.970398404959457e+16,2078956809395590.5,6806126193.954796,85830791721.0476,2349240960719.6035,10273474925971.088,2532943070568.1924
51.1590904484146,3.984660391556495e+16,4.206729367598256e+16,2202601761570655.2,8107129830.826207,102236985402.04898,2797878120055.61,12201660994160.414,2978115617646.714
57.27499949325607,4.2170066606647016e+16,4.4522381927723736e+16,2331035788459503.5,9622437889.383404,121345594681.26335,3320354491113.3574,14387549182921.602,3440660910524.5977
64.00249944258168,4.458604130065615e+16,4.707544311340524e+16,2464583599653742.5,11385317478.558907,143576090695.67032,3927871760620.513,16820527956093.762,3914851970561.854
71.40274938683986,4.710050783376744e+16,4.973279121163516e+16,2603575735744764.0,13434117202.353186,169411968616.22928,4632964788807.829,19481666662304.527,4410164586444.376
79.54302432552385,4.971957659028833e+16,5.250088981166559e+16,2748349946973500.5,15813027094.687561,199410267979.18433,5449383691767.026,22358043709815.8,4940623707427.682
88.49732675807624,5.244950673810998e+16,5.538637296877678e+16,2899252196815113.5,18572948015.459137,234212422533.00092,6391839245431.338,25452323681242.363,5517085554709.323
98.34705943388387,5.529671324620703e+16,5.839605260668861e+16,3056637043941519.0,21772482758.206615,274556567808.01575,7475639244247.696,28782920668849.527,6147427576444.556
109.18176537727226,5.826775639525659e+16,6.153690424542052e+16,3220867055110150.0,25479060129.837387,321291417498.0598,8716299491949.859,32379216283558.84,6838508800700.309
121.09994191499949,6.136929911183124e+16,6.481601815702942e+16,3392310438600921.5,29770197646.67146,375391746987.4787,10129248557188.398,36277014989565.695,7597181105640.383
134.20993610649944,6.4608013354209464e+16,6.824049827985131e+16,3571335861415427.0,34734899988.695946,437975418058.18555,11729736778147.168,40515946713110.96,8430670417207.851
148.6309297171494,6.79904153234951e+16,7.181728767049544e+16,3758303333340579.0,40475178090.50419,510321732732.2657,13533003537913.422,45138455224794.016,9346757986252.746
164.49402268886433,7.15226093350198e+16,7.555289863617056e+16,3953550044480641.0,47107656570.74082,593890701503.155,15554677902696.89,50189676407536.05,10353904001876.371
181.94342495775078,7.520992379855768e+16,7.945302956235528e+16,4157370242516010.0,54765215676.424576,690342557998.5706,17811325203732.656,55717735720929.92,11461352583065.803
201.13776745352587,7.905643135568635e+16,8.35220597063193e+16,4369988711036461.0,63598589881.00711,801556570039.873,20321031199575.617,61774221333334.516,12679231903641.498
222.25154419887846,8.306435860554867e+16,8.77624274952336e+16,4591528149644609.0,73777821417.79747,929647918492.4819,23103934673055.438,68414723706049.26,14018655921272.197
245.47669861876633,8.723340732695538e+16,9.217391535816662e+16,4821971666832923.0,85493446486.11256,1076981178662.6196,26182659090089.83,75699399260200.27,15491831403208.36
271.024368480643,9.156002592124138e+16,9.675288193500488e+16,5061122525760851.0,98957277611.52512,1246178781514.5935,29582633186114.066,83693546049072.81,17112172708186.377
299.1268053287073,9.603668385336002e+16,1.0149149737358488e+17,5308564059518457.0,114402639928.46892,1440122782372.3835,33332317130056.812,92468191944291.17,18894426209099.84
330.03948586157804,1.006512105789408e+17,1.0637704663456114e+17,5563623153700985.0,132083923264.15097,1661948339265.2092,37463363309884.305,102100700364881.67,20854805982890.207
364.0434344477359,1.0538626249042403e+17,1.1139136788457725e+17,5825340807027360.0,152275326370.0545,1915027507116.266,42010742405068.086,112675399584372.53,23011142302684.2
401.44777789250946,1.102189770477238e+17,1.1651048844455755e+17,6092453039177905.0,175268694922.8593,2202942289455.3145,47012861024485.64,124284241176917.4,25383044470400.05
442.5925556817604,1.151208640734304e+17,1.2170451105947882e+17,6363384907136741.0,201370392205.77322,2529446364496.5454,52511690480794.7,137027492084532.02,27992079589862.73
487.8518112499365,1.2005797242269776e+17,1.2693779082786122e+17,6636259740509355.0,230897193186.33917,2898415538968.581,58552919465368.266,151014463473475.47,30861968982969.57
537.6369923749302,1.2499135782583755e+17,1.3216943002471054e+17,6908925019937322.0,264171262573.32596,3313787814474.0796,65186137628664.63,166364278145119.62,34018804084585.81
592.4006916124232,1.298778654996864e+17,1.3735410517061437e+17,7178995648026394.0,301514368571.19965,3779495007940.5435,72465052884413.6,183206676829066.62,37491283812003.42
652.6407607736655,1.3467122854720616e+17,1.424432274254742e+17,7443914666934112.0,343241596858.2004,4299389150251.4673,80447742797619.66,201682862199913.7,41310975589227.66
718.9048368510321,1.3932346846581846e+17,1.4738642187342547e+17,7701030664456668.0,389654958361.41986,4877168331718.135,89196939571250.62,221946377873218.38,45512602415529.984
791.7953205361354,1.4378656518361706e+17,1.5213329132041072e+17,7947690066248071.0,441037415752.9789,5516308112055.396,98780348563290.66,244164017853986.47,50134358601022.37
871.9748525897489,1.4801433963807245e+17,1.566354044739693e+17,8181341163856473.0,497647963586.97943,6220005800846.259,109271001405007.92,268516759818842.16,55218257051620.22
960.1723378487239,1.5196446249475034e+17,1.608484173326561e+17,8399645103651997.0,559718453457.4357,6991145482641.124,120747645978037.14,295200713067357.75,60810511271934.516
1057.1895716335964,1.5560047103252858e+17,1.647342032952535e+17,8600587318305790.0,627452822016.6505,7832291201312.923,133295175992303.66,324428068833318.06,66961955570273.83
1163.9085287969563,1.5889364767174886e+17,1.682628373667919e+17,8782581306030410.0,701029222777.5015,8745713856207.25,147005101899210.75,356428036737988.56,73728507296440.25
1281.299381676652,1.6182459487889e+17,1.7141426004933107e+17,8944555628069919.0,780605262027.2185,9733453865718.338,161976061592308.75,391447746328324.7,81171675323409.94
1410.4293198443174,1.6438433938124355e+17,1.7417944458911123e+17,9086014896005608.0,866326098807.0292,10797416557642.463,178314363101721.75,429753086702567.75,89359119400844.19
1552.4722518287492,1.665748196031832e+17,1.7656091336574998e+17,9207066679605294.0,958334626577.1011,11939490966693.793,196134541866134.1,471629450036778.94,98365265465412.19
1708.7194770116243,1.6840865673275405e+17,1.7857249824699568e+17,9308408834637148.0,1056782386148.0137,13161676116304.234,215559902316001.38,517382336292082.25,108271982493876.25
1880.5914247127869,1.6990817990010784e+17,1.8023831364571366e+17,9391275621022552.0,1161839375528.6174,14466193191813.857,236722998469706.16,567337766510254.9,119169327035415.34
2069.6505671840655,1.7110376205707286e+17,1.8159100185140035e+17,9457345738537820.0,1273700648395.593,15855558744043.348,259765993196226.28,621842441035964.5,131156362165788.0
2277.615623902472,1.720316124375766e+17,1.8266940440908182e+17,9508620340116198.0,1392587640922.5508,17332594535191.717,284840823903569.25,681263567033102.1,144342058276030.4
2506.3771862927197,1.7273124764498435e+17,1.8351589368129843e+17,9547283290872808.0,1518742597803.916,18900354624626.46,312109097176955.44,745988267190483.6,158846283850954.22
2758.0149049219917,1.732429100956097e+17,1.84173647993969e+17,9575558520424936.0,1652415259759.4836,20561959587509.58,341741638918482.25,816422468951576.2,174800895216968.9
3034.816395414191,1.7360520765270752e+17,1.8468415916967686e+17,9595579598505734.0,1793842005784.5442,22320339987994.746,373917640068092.25,892989161249441.2,192350935152726.84
3339.2980349556105,1.7385320798800317e+17,1.850852187513058e+17,9609284437732824.0,1943218711432.1436,24177904008903.84,408823357901267.7,976125893683447.4,211655951265878.2
3674.227838451172,1.740171421592919e+17,1.8540954582384352e+17,9618343659946914.0,2100669455349.1387,26136154666483.125,446650353024770.3,1066281381308509.4,232891446149249.84
4042.6506222962894,1.7412177043714966e+17,1.8568411229004803e+17,9624125556728346.0,2266213686217.7236,28195287950606.24,487593255188860.0,1163911066800378.2,256250472543947.62
4447.915684525919,1.7418636158717366e+17,1.8593011399391552e+17,9627694948103762.0,2439734465968.117,30353803453222.844,531847051374026.44,1269471481283312.0,281945388061002.25
4893.707252978511,1.7422515617525107e+17,1.861634509656337e+17,9629838787432662.0,2620949991561.955,32608154244979.42,579603876271494.6,1383413236985118.0,310209785457451.8
5384.077978276362,1.7424813986554115e+17,1.8639553296687386e+17,9631108895900250.0,2809389952460.7817,34952455140937.83,631049262704998.9,1506172481592220.8,341300616042283.44
5923.485776103998,1.7426194831905418e+17,1.8663422188750637e+17,9631871968869588.0,3004377648577.1865,37378261000024.09,686357786255331.9,1638160649156121.0,375500525522701.9
6516.834353714399,1.7427074958010538e+17,1.8688475965783648e+17,9632358337908172.0,3205018307440.9976,39874424963342.13,745690513341096.9,1779759459827930.2,413122323382449.6
