t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
1.0,4415721353870918.5,4533726731914417.0,118005378043497.7,0.0,0.0,0.0,0.0,0.0
2.1,6786285060560820.0,6967706340441409.0,181355709939174.88,13221229.92827166,139629853.83964548,6006998757.051957,46568197867.58087,12841893712.597849
3.3100000000000005,8694693246969813.0,8927223090501692.0,232355522291008.66,35569005.34483394,375616628.1156331,16060397800.614414,123186133005.9216,34663524425.266426
4.641000000000001,1.0401069834009446e+16,1.0679352504405744e+16,277956311238820.72,67059335.93065662,708131318.6784524,30173691647.733776,229765628678.77933,65644646489.41072
6.105100000000002,1.200247748411645e+16,1.232375521210988e+16,320751947571263.94,108489250.74150649,1145591328.9173217,48709457370.400444,369049542266.1797,106767341958.65146
7.7156100000000025,1.3547727442718228e+16,1.3910552895159726e+16,362046846905283.94,161068198.46078917,1700767670.056246,72211320223.47498,545118824682.76556,159413555449.88184
9.487171000000004,1.5065828532167412e+16,1.5469537175604152e+16,402616231741117.4,226336687.9126683,2389926441.6964865,101369403365.05092,763127893961.1243,225298135169.05768
11.435888100000005,1.6576059953929528e+16,1.7020511581518324e+16,442975313539640.7,306157576.1921843,3232737064.7955832,137017311213.24564,1029286727663.8745,306471115611.88116
13.579476910000007,1.8092342487513036e+16,1.8577779671188744e+16,483496107109109.6,402736112.8575593,4252484015.0166664,180141569306.3858,1350934172969.7788,405345604174.35614
15.937424601000009,1.9625408100475324e+16,2.0152372806602624e+16,524465410509754.06,518656062.2769584,5476448268.595498,231898112640.44998,1736662191440.7603,524740209059.3003
18.53116706110001,2.1183985827796204e+16,2.175326796063814e+16,566116496089693.6,656927755.5353433,6936414684.817812,293634078114.21277,2196478391242.5635,667930940502.943
21.384283767210015,2.2775499276669652e+16,2.3388104133534508e+16,608647750369662.5,821046927.0607662,8669293248.246853,366914445568.2891,2742002578632.027,838699130765.2786
24.522712143931017,2.440650156653513e+16,2.506362915472917e+16,652234297237288.2,1015064492.9905139,10717855832.675745,453553630580.47406,3386692588301.462,1041311817582.39
27.97498335832412,2.608296018803067e+16,2.6785992113187184e+16,697035610424095.9,1243668129.0574493,13131597542.364796,555652420496.3784,4146081112158.7515,1280205934093.5627
31.772481694156536,2.7810452148587028e+16,2.8560942815050584e+16,743200728507747.4,1512276989.8098285,15967736786.339352,675640796781.9009,5037964031160.897,1558853114111.4253
35.949729863572195,2.959430362931043e+16,3.0393972864474356e+16,790871987038463.9,1827151308.405135,19292372409.575047,816327183480.7974,6082394430505.033,1877406987774.6968
40.544702849929415,3.1439692835909656e+16,3.2290418759837148e+16,840187767040862.2,2195518880.9590154,23181818928.572,980954343672.1399,7301217373647.148,2230607831535.557
45.59917313492236,3.335172462651814e+16,3.425553941045987e+16,891284489220126.0,2625720535.433817,27724141787.689713,1173261358872.5208,8716835082135.929,2609848418238.922
51.1590904484146,3.5335484046133748e+16,3.629457563735854e+16,944298044359823.0,3127377040.9979854,33020918091.649178,1397550114027.5374,10350137029460.63,3009711426348.8784
57.27499949325607,3.739607929735538e+16,3.841279588558698e+16,999364941259005.5,3711580775.253044,39189257076.876114,1658753778894.916,12218163971386.264,3431828384535.178
64.00249944258168,3.9538677886593704e+16,4.061552954873141e+16,1056623272089526.4,4391115721.691777,46364116881.897766,1962503565542.6047,14332706257169.861,3882424992702.9224
71.40274938683986,4.176852844938433e+16,4.290818632755927e+16,1116213294813046.0,5180708640.220168,54700946023.76634,2315188941400.774,16700926275172.246,4368586490734.7783
79.54302432552385,4.409095975304841e+16,4.529625653934196e+16,1178277405475958.5,6097313658.595369,64378671372.26253,2724006937176.1626,19328017170632.18,4896880724642.309
88.49732675807624,4.651135001176841e+16,4.778528326350624e+16,1242959317004540.2,7160431838.610324,75603046983.68394,3196998421287.801,22220699440384.316,5473473392845.103
98.34705943388387,4.903505633903103e+16,5.038079315520262e+16,1310402172720120.0,8392465432.839356,88610358930.6702,3743072320403.2974,25390092510875.473,6104475795837.799
109.18176537727226,5.1667289573933816e+16,5.308816970872881e+16,1380745200211769.0,9819103269.082987,103671447158.22499,4372021804293.7,28853226343363.83,6796195885230.527
121.09994191499949,5.4412917869256984e+16,5.591245207634063e+16,1454118461816618.2,11469729087.198088,121095957538.2209,5094538446238.505,32633333282300.164,7555307851863.295
134.20993610649944,5.727618492892063e+16,5.885804554056461e+16,1530635324742919.0,13377838969.169424,141236678394.08865,5922230546854.718,36759462772511.66,8388979064360.192
148.6309297171494,6.026033600895464e+16,6.192833709028197e+16,1610382466945970.2,15581447748.04491,164493751002.6768,6867650014485.872,41265913228691.38,9304975939462.383
164.49402268886433,6.3367156080545064e+16,6.51252209108247e+16,1693407536365061.8,18123458172.604626,191318480428.4699,7944329002987.083,46191762700641.836,10311760272321.973
181.94342495775078,6.6596438225609704e+16,6.844855244580514e+16,1779704946423375.8,21051961464.564777,222216420119.41086,9166823997263.133,51580598649879.04,11418582743355.47
201.13776745352587,6.994541400948211e+16,7.1895563623418824e+16,1869200656052332.8,24420434497.74999,257749369045.5553,10550762362784.541,57480447861027.16,12635577856958.586
222.25154419887846,7.340818869585787e+16,7.546028321868027e+16,1961737079636519.0,28287797707.770924,298535909664.2913,12112885336800.281,63943870906550.84,13973863235328.207
245.47669861876633,7.697523069608205e+16,7.913301302035784e+16,2057059446667794.8,32718299285.924515,345250131616.3824,13871082234385.88,71028181489312.73,15445645453521.5
271.024368480643,8.063296562747118e+16,8.28999114899805e+16,2154804957137593.8,37781195297.56815,398618230521.41907,15844412881623.234,78795758866990.48,17064334197340.725
299.1268053287073,8.436352115294648e+16,8.674273229807067e+16,2254495966377972.5,43550202152.97622,459412743954.35486,18053118218747.87,87314431266123.11,18844666315059.746
330.03948586157804,8.814466082181254e+16,9.063875696838619e+16,2355538220524133.5,50102707620.81304,528444290103.93256,20518621845948.67,96657915964276.9,20802841241568.74
364.0434344477359,9.194993532663792e+16,9.456095080150118e+16,2457224901720816.0,57518739939.76183,606550814770.5616,23263527466870.05,106906306863408.78,22956669257413.863
401.44777789250946,9.574906952471693e+16,9.847836091813707e+16,2558746973147589.5,65879712461.88404,694584538157.801,26311618565501.254,118146603373536.81,25325734082718.312
442.5925556817604,9.95085938951216e+16,1.0235676532927126e+17,2659210055291332.0,75266984467.52293,793397032342.0991,29687867443479.062,130473276013046.67,27931571384768.45
