t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
1.0,4979439179293902.0,5254691358970268.0,275252179676401.3,0.0,0.0,0.0,0.0,0.0
2.1,7647177551475415.0,8077482154891729.0,422716090393964.0,3422345356.697633,43193376703.04101,1234675738605.958,5176921700961.591,1130299860686.286
3.3100000000000005,9789912139759700.0,1.035136335775934e+16,541159519477606.56,9199923327.326775,116079228412.15923,3269908568388.8667,13838865257445.965,3057645544470.3525
4.641000000000001,1.1701043696161356e+16,1.2385944947872862e+16,646800781819646.6,17330098560.21094,218625983747.40775,6104152563285.965,25964710124536.746,5795651121644.498
6.105100000000002,1.3489709554566572e+16,1.4296839985481614e+16,745672592073203.4,28010598070.463654,353328514972.6038,9806626728704.994,41843364691206.88,9426508308897.377
7.7156100000000025,1.5210485406176688e+16,1.6142287889670896e+16,840791694407482.2,41543253209.04383,523993213793.5578,14480721710089.96,61900494507932.61,14064036401872.344
9.487171000000004,1.6895506152827608e+16,1.7957002710027312e+16,933934389641461.8,58312090796.04363,735462241974.3223,20256869030249.895,86665088048283.88,19846436146972.254
11.435888100000005,1.856583235463729e+16,1.976415966790953e+16,1026264830038385.6,78780060593.30458,993572445886.3746,27291590294660.453,116763653418626.73,26934887014202.24
13.579476910000007,2.0236376831429136e+16,2.158059972940955e+16,1118607343313537.9,103492964592.2901,1305204939368.312,35768846986896.52,152923936311125.88,35514073464886.92
15.937424601000009,2.1918343599618704e+16,2.3419416095282896e+16,1211581247942617.0,133087235985.3038,1678383162303.0444,45902617058546.72,195983503604295.2,45793656660500.66
18.53116706110001,2.36205542145211e+16,2.52913714607899e+16,1305674168443717.0,168300412248.5461,2122404870657.672,57940333849270.47,246901647705463.0,58010390987550.99
21.384283767210015,2.5350220729659988e+16,2.720573540198842e+16,1401284761723991.8,209983906719.38705,2648003078549.3345,72167063330498.0,306774053828692.44,72430806460001.23
24.522712143931017,2.711342005701186e+16,2.917081055819007e+16,1498748937981543.8,259117996780.0815,3267534921743.1377,88910394451187.92,376850051289504.8,89354464537455.53
27.97498335832412,2.891539636092691e+16,3.1194281290026624e+16,1598356575943324.5,316829097282.4271,3995199306771.0845,108546065049282.17,458552437695181.06,109117822007960.94
31.772481694156536,3.076075895307993e+16,3.3283456140152932e+16,1700362461783211.0,384409471401.7696,4847285261908.695,131504373163611.08,553499955533405.9,132098701859561.6
35.949729863572195,3.2653613860258184e+16,3.5445444414572304e+16,1804993561717876.8,463339586133.5822,5842453599855.181,158277444131571.6,663532582645079.4,158721172633456.53
40.544702849929415,3.459765222581975e+16,3.768729082545511e+16,1912453908532492.5,555313368362.6521,7002055118672.322,189427449662676.34,790739970624879.9,189459902328335.75
45.59917313492236,3.6596211953320184e+16,4.001608304673943e+16,2022928009057330.0,662266693103.7347,8350489532855.1,225595935364057.7,937493918948227.1,224840473823330.8
51.1590904484146,3.865233044722485e+16,4.243904177662273e+16,2136583759613941.5,786409642194.1152,9915611975889.408,267514610121276.53,1106487547107246.8,265423390937403.2
57.27499949325607,4.0768824872797544e+16,4.4963599754610184e+16,2253576882921519.5,930263785140.9012,11729203072642.975,316018650076509.94,1300788051607229.8,311731830349366.5
64.00249944258168,4.294827412751831e+16,4.759747432354632e+16,2374049931412260.5,1096702408057.0952,13827475900422.215,372061539730994.94,1524017039679876.2,364147506895997.1
71.40274938683986,4.519443270260787e+16,5.0348736560495224e+16,2498210449839673.0,1289036170643.5474,16252164946487.266,436764716648618.56,1779888888724896.0,421898601556719.94
79.54302432552385,4.751229730222024e+16,5.322587957484111e+16,2626334657639983.5,1511089057197.6775,19051488643306.074,511459586451196.8,2072006230803387.2,483219220025838.5
88.49732675807624,4.991018842976122e+16,5.623788709600807e+16,2758882522957964.5,1767359886568.4954,22282205753340.94,597771589849813.9,2400599812581833.5,546395175217360.25
98.34705943388387,5.2399437227714616e+16,5.9394301502775784e+16,2896480443131333.0,2063154177193.6316,26011280597247.234,697610972793204.4,2760626739336508.0,612071685026010.5
109.18176537727226,5.499132675578771e+16,6.270528573018884e+16,3039752137666467.0,2404617601918.0835,30316268552254.08,812991204638895.9,3146189163169354.5,682305582771937.8
121.09994191499949,5.769365661742462e+16,6.618166564051088e+16,3189128719344855.0,2798696922935.9204,35284755230055.14,945780553273465.1,3556309071008458.5,758707227306355.6
134.20993610649944,6.051104433665772e+16,6.983493048985845e+16,3344865348755271.0,3253211819732.3467,41015207372113.99,1097636795136783.5,3994767867643450.5,842347722473075.2
148.6309297171494,6.344718172435089e+16,7.36771637319717e+16,3507165969201099.5,3777047553618.5483,47619359824748.9,1270102322544951.5,4467186744412338.5,934130564084218.5
164.49402268886433,6.650594301407889e+16,7.772087838024218e+16,3676244565441824.0,4380350849597.515,55224625308097.766,1464705764460001.2,4979424473871861.0,1034955586231860.2
181.94342495775078,6.969129772153154e+16,8.197874036075917e+16,3852320346888376.0,5074695351118.0,63976096880932.74,1683037717527380.2,5537260115005605.0,1145773667574228.0
201.13776745352587,7.30067555908609e+16,8.646317656050238e+16,4035587067467776.5,5873227222539.328,74038283611100.78,1926816665609796.2,6146493960168200.0,1267611765562296.2
222.25154419887846,7.64546728334153e+16,9.118587860142246e+16,4226174682108910.0,6790793751357.062,85596622600092.5,2197949272847171.0,6813105088055273.0,1401589308644751.2
245.47669861876633,8.003551627148614e+16,9.615722749289093e+16,4424108680694302.5,7844048365832.637,98858691164575.33,2498581497880165.0,7543386532514933.0,1548931770784257.5
271.024368480643,8.374712637394518e+16,1.0138567775554011e+17,4629269364664859.0,9051521539612.371,114054994059021.16,2831137807086787.5,8344054120215483.0,1710983574029170.5
299.1268053287073,8.758401778349837e+16,1.0687715122053704e+17,4841353199132716.0,10433645841966.256,131439186531806.52,3198348761502741.0,9222337365245576.0,1889221278784285.8
330.03948586157804,9.15367623457842e+16,1.1263449847908773e+17,5059838727522342.0,12012723624213.352,151287598199912.47,3603269476868374.5,1.0186060042015404e+16,2085267565073173.5
364.0434344477359,9.559150314940246e+16,1.1865708802538371e+17,5283959729097387.0,13812827172918.6,173897940847191.16,4049292351113108.5,1.12437157091311e+16,2300906318620194.0
401.44777789250946,9.972964599677016e+16,1.2494057891924008e+17,5512688184233404.0,15859623502468.754,199587113758625.12,4540157343048672.0,1.240454160273124e+16,2538099055195594.0
442.5925556817604,1.0392776756460896e+17,1.3147692337304872e+17,5744729216435955.0,18180119295472.527,228688062563816.94,5079962449250963.0,1.367859307622277e+16,2799002884670646.5
487.8518112499365,1.0815776923192734e+17,1.3825463326197416e+17,5978529611749194.0,20802325952336.254,261545702657879.62,5673176230754326.0,1.5076819951446992e+16,3085990207486066.0
537.6369923749302,1.123872942904165e+17,1.4525933146882368e+17,6212300893507371.0,23754850532322.7,298511988444828.56,6324653505459307.0,1.661114560073274e+16,3401670339730384.5
592.4006916124232,1.1658041528814934e+17,1.5247459655553837e+17,6444057324210404.0,27066425824162.523,339940297515910.1,7039654753822345.0,1.829454919230032e+16,3748913273715957.5
652.6407607736655,1.206985874802523e+17,1.598830973530655e+17,6671668610525537.0,30765401937640.453,386179404820315.56,7823869423236126.0,2.014115123584189e+16,4130875796452648.5
718.9048368510321,1.2470185241230731e+17,1.674680011917929e+17,6892926427099232.0,34879232243076.777,437567440940907.75,8683443154597705.0,2.2166302316977852e+16,4551030207626612.0
791.7953205361354,1.285502606918774e+17,1.7521462361685555e+17,7105623047736895.0,39433997069609.1,494426347685465.7,9625008954405744.0,2.438667467700988e+16,5013195901070144.0
871.9748525897489,1.3220546371832514e+17,1.8311226706979344e+17,7307639307181187.0,44454017348279.016,557057440971484.75,1.0655722434570134e+16,2.6820356052338356e+16,5521574099059333.0
960.1723378487239,1.356324007749585e+17,1.9115617128259133e+17,7497037826107415.0,49961614683945.75,625738735012902.6,1.17833013611643e+16,2.948694491359352e+16,6080786057070422.0
1057.1895716335964,1.3880098274670594e+17,1.9934947131080598e+17,7672156043424528.0,55977071159069.37,700724638909087.4,1.3016069805519034e+16,3.240764591713951e+16,6695915087948086.0
1163.9085287969563,1.4168765113704782e+17,2.077050346520309e+17,7831692352461197.0,62518828815090.35,782248476062212.2,1.4363007087478486e+16,3.560536398121335e+16,7372552788952321.0
1281.299381676652,1.4427667670815264e+17,2.1624703263419248e+17,7974777845310325.0,69603943668169.81,870527980407038.5,1.5833801357322032e+16,3.9104794906266216e+16,8116849893066399.0
1410.4293198443174,1.4656106186556237e+17,2.2501209936833072e+17,8101026158799682.0,77248772784746.73,965773496390569.2,1.7438907011339884e+16,4.293250985590992e+16,8935572207543431.0
1552.4722518287492,1.4854292953644842e+17,2.3404994897593475e+17,8210554944933622.0,85469828647083.19,1068198089135738.2,1.9189604142332212e+16,4.7117030286167416e+16,9836162148270334.0
1708.7194770116243,1.5023332070103782e+17,2.4342336068139978e+17,8303974666104650.0,94284689127851.7,1178028230237958.0,2.109805691850283e+16,5.1688889047834504e+16,1.0826806428553656e+16
1880.5914247127869,1.5165138089618054e+17,2.532074997944414e+17,8382343628583424.0,103712812773820.06,1295513266916820.5,2.3177366282354892e+16,5.668067239172189e+16,1.1916510515910122e+16
2069.6505671840655,1.5282298628248346e+17,2.6348861396537363e+17,8447092050260538.0,113776087722926.38,1420931625402896.5,2.5441610892850988e+16,6.212703649561382e+16,1.3115180531039362e+16
