t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
1.0,2198947611850666.8,2200192352284490.0,1244740433824.9836,0.0,0.0,0.0,0.0,0.0
2.1,3379535886280072.0,3381449105676208.5,1913026437137.7295,79814.40703609819,307191.7664965329,4331527.171600458,71380636.62002975,116859824.90696017
3.3100000000000005,4329963848094956.0,4332415394651264.0,2451027464362.433,214680.45842388395,826267.671978558,11652384.77619082,192020594.7514922,314378010.62880427
4.641000000000001,5179792561339772.0,5182725623085602.0,2932083093987.9634,404650.912327735,1557430.777638156,21967068.127142448,361994143.0956297,592728540.8864238
6.105100000000002,5977362904244740.0,5980748044790807.0,3383557253455.709,654482.0114174035,2518987.0339618823,35535767.519948,585589037.5753813,958994328.1133348
7.7156100000000025,6746985524303105.0,6750807086267365.0,3819211273091.9937,971402.2533107735,3738757.6662790626,52753496.9730914,869314641.1216302,1423912871.3917665
9.487171000000004,7503109110066926.0,7507359637434352.0,4247224004409.17,1364614.9871102888,5252164.756584152,74123328.76863474,1221460901.8524227,2001162005.9972012
11.435888100000005,8255335488389061.0,8260012987600847.0,4673030675347.467,1845237.9247440554,7101998.432599357,100253388.89931357,1652048811.882827,2707287006.319146
13.579476910000007,9010592646823270.0,9015699078221600.0,5100552955332.741,2426413.1981142224,9338840.455805257,131863179.9758585,2172934477.460792,3561880097.4270673
15.937424601000009,9774205705057844.0,9779746081082710.0,5532805191298.671,3123508.7798255654,12021839.44868321,169794956.57325357,2797996298.930544,4587896957.441767
18.53116706110001,1.0550467228835864e+16,1.0556449035723982e+16,5972217240575.197,3954380.942467408,15219721.044059658,215028533.18487275,3543378504.6562705,5812066400.744782
21.384283767210015,1.1342946471456634e+16,1.1349379266774094e+16,6420809520640.621,4939681.063658854,19011968.707894918,268698650.1313242,4427776578.613496,7265369946.554171
24.522712143931017,1.215464192011027e+16,1.2161537017499472e+16,6880279359735.21,6103191.330932069,23490115.78661147,332114096.5940137,5472751373.275149,8983570702.050282
27.97498335832412,1.298802615446838e+16,1.2995396334687848e+16,7352026389583.606,7472169.73005414,28759073.279591177,406777569.8709827,6703055116.468476,11007765913.39243
31.772481694156536,1.38450097426825e+16,1.3852868945088202e+16,7837132108322.212,9077678.447428718,34938393.7718098,494404916.2916213,8146947062.37568,13384929326.44822
35.949729863572195,1.4726844063185586e+16,1.47352070229906e+16,8336304871694.708,10954863.948549857,42163349.37472692,596942085.2939667,9836471392.129015,16168401620.871271
40.544702849929415,1.5633983222298238e+16,1.564286503028439e+16,8849801729976.225,13143153.483919911,50585688.0123678,716577940.7502775,11807666896.762764,19418282489.721756
45.59917313492236,1.6565927699883566e+16,1.657534327397315e+16,9377339921867.13,15686332.838333745,60373932.63789221,855751078.6768602,14100678064.926027,23201678265.97436
51.1590904484146,1.7521073872239382e+16,1.753103734393468e+16,9918011695278.86,18632474.019435912,71713102.89946355,1017149011.1073427,16759740671.659843,27592764793.498577
57.27499949325607,1.8496592542893268e+16,1.850711657463454e+16,10470215548389.58,22033688.657288384,84803766.00795029,1203698458.6317606,19833021275.069157,32672635678.106785
64.00249944258168,1.9488355875634276e+16,1.9499450936073576e+16,11031614869352.27,25945692.137483675,99860359.16380313,1418545993.5961814,23372298264.297955,38528919665.099144
71.40274938683986,2.049092653513553e+16,2.0502600167137624e+16,11599131789334.188,30427174.099463746,117108766.73317342,1665028848.0577908,27432481532.83017,45255166432.25832
79.54302432552385,2.149761673393263e+16,2.150987285449363e+16,12168980606857.354,35538982.761969335,136783180.89574358,1946636338.3953502,32070978352.927753,52950017268.32913
