t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
1.0,2672264339004783.0,2676635531502327.0,4371192497536.0103,0.0,0.0,0.0,0.0,0.0
2.1,4106824180914166.5,4113769769619021.0,6717792801182.512,32685555.517482977,166322096.54535237,3561007573.4630837,76665276346.98888,147370612090.45062
3.3100000000000005,5261596129640183.0,5270814805991489.0,8606726348940.024,87920423.5876499,447387277.4174664,9579603133.819756,206199176610.25427,395635914911.87476
4.641000000000001,6294024268491277.0,6305472613295653.0,10295534399397.977,165730684.85136724,843328270.8641137,18059687785.150135,388688443415.5793,745053214831.6993
6.105100000000002,7262845917404775.0,7276590340995515.0,11880297297873.635,268069769.24233663,1364085203.5690658,29215411019.3703,628743486446.1213,1204535240446.238
7.7156100000000025,8197592200534876.0,8213768219293294.0,13409320969869.102,397905339.36339605,2024759160.7066848,43371828861.68827,933359641361.9653,1787543653825.6897
9.487171000000004,9115806985147984.0,9134605286196636.0,14911303027702.355,559016258.8385248,2844579054.9005113,60942935721.411316,1311445234013.2354,2511206255865.8066
11.435888100000005,1.002914312626965e+16,1.005080546284144e+16,16405304782869.379,755968753.432598,3846780322.578975,82429247869.53822,1773769852977.4282,3396229939044.8833
13.579476910000007,1.0946007621872654e+16,1.0970827380722082e+16,17905078093359.273,994163048.7334585,5058842241.613496,108423110288.48009,2333078491552.7363,4467126148932.284
15.937424601000009,1.1872873803206396e+16,1.1901199328585542e+16,19421211796084.598,1279918902.6947944,6512923164.68094,139618300576.053,3004297701917.2793,5752604738505.816
18.53116706110001,1.2814996937127482e+16,1.2847236817203024e+16,20962302262496.168,1620589397.7143874,8246439547.669615,176822786943.27835,3804808734148.9746,7286079263012.809
21.384283767210015,1.3776831443006336e+16,1.3813461411753036e+16,22535635866109.426,2024699457.3398082,10302770781.519308,220974273642.86694,4754779026722.425,9106252110005.879
24.522712143931017,1.4762283310400008e+16,1.4803854609271062e+16,24147601877308.906,2502108089.6078215,12732084743.69265,273158447772.4506,5877549204533.658,11257755148630.988
27.97498335832412,1.5774860638203556e+16,1.5822009761739358e+16,25803938708873.777,3064193796.3160257,15592281210.190205,334629895225.6697,7200073821799.215,13791824634882.775
31.772481694156536,1.6817751362407926e+16,1.6871211137462878e+16,27509861059295.695,3724061580.5808477,18950045146.029037,406835552318.6094,8753412080821.57,16766992255772.994
35.949729863572195,1.7893839952522868e+16,1.7954451896040866e+16,29270087223445.113,4496767701.881665,22881990276.455544,491440321420.2172,10573260054295.219,20249777160893.79
40.544702849929415,1.9005666606393164e+16,1.9074394481463904e+16,31088772344555.902,5399554936.208075,27475856086.22158,590354121333.3309,12700508841361.87,24315364352493.883
45.59917313492236,2.015533032203013e+16,2.023327477026249e+16,32969349862757.383,6452086980.993509,32831700443.641003,705759206783.982,15181804353652.312,29048251021677.812
51.1590904484146,2.1344339609876508e+16,2.1432753682943516e+16,34914287316274.74,7676666437.286223,39063008640.911316,840136144483.5554,18070075417301.15,34542834513821.938
57.27499949325607,2.257341999579124e+16,2.267372534522385e+16,36924771462991.87,9098417288.11007,46297621766.46113,996286460259.3463,21424989339490.953,40903906130840.78
64.00249944258168,2.3842293984599084e+16,2.395609740409517e+16,39000348354454.87,10745410697.976746,54678376671.90727,1177349751273.4458,25313289703603.855,48247007899409.34
71.40274938683986,2.514945482716583e+16,2.5278564785152864e+16,41138553274233.96,12648712750.592878,64363348739.902824,1386813040067.9478,29808971054557.848,56698608556620.26
79.54302432552385,2.649195865770358e+16,2.663840141886097e+16,43334570725823.34,14842334524.798155,75525597733.50557,1628510344578.0632,34993249619610.656,66396062535126.7
88.49732675807624,2.78652595472542e+16,2.803129446752964e+16,45580964621309.27,17363068477.017906,88352335166.37724,1906610827969.1846,40954297832102.47,77487331590440.98
98.34705943388387,2.9263108924517828e+16,2.945124251958511e+16,47867513759713.85,20250200125.092655,103043457212.3979,2225594438401.725,47786722387209.3,90130470824632.02
109.18176537727226,3.0677535601943892e+16,3.0890534036728604e+16,50181179156290.875,23545090311.313667,119809419144.88545,2590214629377.317,55590780267377.484,104492906222229.58
121.09994191499949,3.209891661993256e+16,3.233981634910232e+16,52506219928462.266,27290630971.608025,138868466216.9508,3005448578330.2095,64471344700044.84,120750556865742.8
134.20993610649944,3.3516143430909656e+16,3.378825984106823e+16,54824465134805.94,31530586792.254726,160443283998.9986,3476436343963.899,74536654180145.42,139086880628885.22
