t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
1.0,4979439179293902.0,5254691358970268.0,275252179676401.3,0.0,0.0,0.0,0.0,0.0
2.1,513267521540618.75,4.558218674857686e+16,28372615377817.414,22968260306513.26,289563915359123.94,7699980968503473.0,3.0342668553859704e+16,6685364913629791.0
3.1,492477243060407.5,8.305373505249435e+16,27222665908124.453,42069241241976.37,530379005628743.94,1.4036316327531348e+16,5.546002528448036e+16,1.246524528464325e+16
4.2,487554957707678.6,1.2443009714166709e+17,26950562322324.676,63459224467787.66,800060698253111.2,2.1135008653811504e+16,8.300140921547635e+16,1.891565382962824e+16
5.41,485445035676522.8,1.700076477957345e+17,26833925835700.883,87067758646700.38,1097725328084805.0,2.8978504663896736e+16,1.1325216649682696e+17,2.6079904586768284e+16
6.7410000000000005,484316744199524.8,2.201768358294725e+17,26771553692400.24,113070332035115.11,1425586437082563.0,3.762122834371843e+16,1.46494441376804e+17,3.4011421041939332e+16
8.205100000000002,483633784299979.6,2.7538353697759082e+17,26733799444787.348,141689057549307.12,1786447054130083.0,4.7136537180537464e+16,1.830347161366191e+17,4.2773779965007704e+16
9.815610000000003,483187265583750.3,3.3612421510156224e+17,26709115670198.113,173177008984318.72,2183501526414237.2,5.760865708246255e+16,2.232090859532344e+17,5.2439897149211736e+16
11.587171000000005,482880393377371.44,4.029476436043587e+17,26692151566476.926,207815911948403.12,2620306468916649.0,6.913159390450871e+16,2.67386434923312e+17,6.309191985072842e+16
13.535888100000006,482662731810779.5,4.764587835502419e+17,26680119037809.79,245917095498150.28,3100792908169507.5,8.180940447005427e+16,3.159717160617114e+17,7.48216101639584e+16
15.679476910000009,482505684014978.2,5.5732375744419104e+17,26671437246222.22,287823617965377.1,3629293297400549.5,9.575689997189982e+16,3.694095381201832e+17,8.77310253154809e+16
18.037424601000012,482391983859419.25,6.462756135086386e+17,26665151716615.938,333913009555225.0,4210576372388898.0,1.1110057439264598e+17,4.281881080254803e+17,1.0193338457299245e+17
20.631167061100015,482310671389799.8,7.441208014589318e+17,26660656579435.36,384600432808451.8,4849887340757992.0,1.279796769189652e+17,4.9284349981176435e+17,1.1755416562666613e+17
23.48428376721002,482254562557710.6,8.517463576483263e+17,26657554697479.605,440342277958689.1,5552993640529665.0,1.465474607823858e+17,5.639644500220154e+17,1.3473219880817931e+17
26.62271214393102,482218803994238.25,9.701278396682483e+17,26655577773715.785,501640091766035.5,6326234987450272.0,1.669725357650976e+17,6.421975496666989e+17,1.536210047754632e+17
30.074983358324126,482200066470605.44,1.1003380649520991e+18,26654541765743.855,569044930878139.4,7176578890080987.0,1.894403869743439e+17,7.282529926028333e+17,1.7439020694572214e+17
33.87248169415654,482196053565385.7,1.2435567223901988e+18,26654319724859.363,643162133365454.9,8111681569313192.0,2.1415504706669878e+17,8.229109105748177e+17,1.9722707067271536e+17
38.049729863572196,482205194619453.75,1.401080936067113e+18,26654824822547.44,724656544397916.8,9139954763971376.0,2.4134093874930486e+17,9.270283498185519e+17,2.2233817617145197e+17
42.644702849929416,482226447346208.3,1.5743368695411827e+18,26655999438727.64,814258231884460.4,1.0270638907112294e+16,2.7124490320758006e+17,1.0415469467027089e+18,2.4995124004511722e+17
47.69917313492236,482259167930860.94,1.7648924683139863e+18,26657807980798.414,912768731113424.5,1.1513883204962164e+16,3.0413843189830195e+17,1.1675013610356787e+18,2.8031710646800608e+17
53.2590904484146,482303023998885.75,1.9744714476478748e+18,26660232072493.246,1021067860379175.1,1.288083319574718e+16,3.403201210991725e+17,1.3060285279457754e+18,3.137119342907255e+17
59.37499949325606,482357935632767.06,2.204968642887055e+18,26663267293248.816,1140121152240961.8,1.4383726408962044e+16,3.801183706549872e+17,1.4583777932286134e+18,3.504396102393203e+17
66.10249944258167,482424035277842.06,2.458466850043606e+18,26666920961763.367,1270987947452971.0,1.6035996787477152e+16,4.2389435055929056e+17,1.6259220030966546e+18,3.908344206964974e+17
73.50274938683985,482501640749378.94,2.73725529570047e+18,26671210643791.633,1414830200692353.0,1.7852388575181282e+16,4.720452613967488e+17,1.8101696273638085e+18,4.352640153126607e+17
81.64302432552384,482591235863485.4,3.043849887977477e+18,26676163081384.566,1572922043201076.8,1.9849080338158228e+16,5.250079144669649e+17,2.012778005097165e+18,4.84132698633052e+17
90.59732675807624,482693466895872.0,3.3810154090051205e+18,26681813997094.55,1746660188462156.8,2.204382032978491e+16,5.832626791868549e+17,2.2355678104775729e+18,5.3788506354155936e+17
100.44705943388387,482809125989990.9,3.7517898333070996e+18,26688207176740.07,1937575147220221.5,2.4456072907936336e+16,6.47337793147761e+17,2.4805388545307904e+18,5.970100402402126e+17
111.28176537727225,482939158076656.3,4.159510956391342e+18,26695394851877.062,2147343421217231.0,2.71071783250394e+16,7.178141236498593e+17,2.749887333526773e+18,6.620453429155351e+17
123.19994191499948,483084660826090.5,4.6078455441796506e+18,26703437697109.043,2377800634531071.0,3.0020525568936916e+16,7.953303843685292e+17,3.046024662997802e+18,7.335823825113027e+17
136.30993610649944,483246889945403.44,5.100821224659673e+18,26712405122885.805,2630955688429521.5,3.322173958645356e+16,8.80588867406347e+17,3.371598028439943e+18,8.122716742434089e+17
150.7309297171494,483427267079468.6,5.642861360179243e+18,26722375712214.824,2909005974741186.0,3.673888362287957e+16,9.743617376380746e+17,3.7295127972634757e+18,8.988287860372781e+17
166.59402268886436,483627390108572.44,6.238823155334907e+18,26733437789862.4,3214353682436514.0,4.060267746263326e+16,1.0774979432184852e+18,4.1229569406122486e+18,9.94040879531234e+17
184.0434249577508,483849045731545.2,6.894039272100138e+18,26745690117892.434,3549623221862399.0,4.484673229240516e+16,1.1909308009985964e+18,4.5554276185530783e+18,1.0987739022983391e+18
203.2377674535259,484094224294782.2,7.614363240431597e+18,26759242715350.12,3917679777291329.5,4.950780281075222e+16,1.315686320823552e+18,5.030760086337229e+18,1.213980497215696e+18
224.35154419887849,484365136888751.44,8.406218968728042e+18,26774217803288.64,4321648980410910.0,5.462605706996026e+16,1.452892338304877e+18,5.553159082654943e+18,1.3407087023631165e+18
247.57669861876636,484664234786232.25,9.27665467373929e+18,26790750879239.613,4764937674221280.0,6.0245364347701224e+16,1.6037885316775572e+18,6.127232862480298e+18,1.4801115225738184e+18
273.124368480643,484994231342602.4,1.0233401563256332e+19,26808991927776.08,5251255707521332.0,6.641360109661487e+16,1.7697374047655304e+18,6.7580300364635e+18,1.6334574619999427e+18
301.2268053287073,485358126519955.2,1.1284937616438266e+19,26829106776114.41,5784638663605693.0,7.318297469673229e+16,1.952236324876557e+18,7.451079374940758e+18,1.802142116027255e+18
332.13948586157807,485759234235597.06,1.2440556815046404e+19,26851278605836.895,6369471381685788.0,8.061036432399434e+16,2.1529307116057073e+18,8.212432726436767e+18,1.9877009307854275e+18
366.1434344477359,486201212773072.6,1.3710444183073264e+19,26875709633901.664,7010512074460546.0,8.875767773128478e+16,2.373628480005266e+18,9.048711186811239e+18,2.1918232495286088e+18
403.5477778925095,486688098531508.44,1.5105756990910796e+19,26902622978180.55,7712916778659385.0,9.7692222097603e+16,2.6163158493178527e+18,9.96715463453915e+18,2.4163677774559396e+18
444.69255568176044,487224343427856.0,1.6638712471695274e+19,26932264724919.684,8482263795611405.0,1.0748708631523594e+17,2.8831746363778166e+18,1.0975674718345222e+19,2.663379610253148e+18
489.9518112499365,487814856307549.44,1.8322682379815352e+19,26964906217765.94,9324577684274378.0,1.1822153113130275e+17,3.176601160737167e+18,1.2082911343572066e+19,2.9351089869279585e+18
539.7369923749302,488465048762459.7,2.0172294692447883e+19,27000846590417.65,1.0246352258022096e+16,1.2998138241424171e+17,3.4992268963892884e+18,1.3298292650915787e+19,3.234031944575291e+18
594.5006916124232,489180885802049.44,2.2203542711616016e+19,27040415567536.91,1.1254571907308082e+16,1.4285942145243808e+17,3.8539410124073267e+18,1.4632098412772481e+19,3.5628730717749524e+18
654.7407607736656,489968941874160.2,2.443390176336811e+19,27083976561372.53,1.2356730421884132e+16,1.5695576458593024e+17,4.2439149515632123e+18,1.6095526685209125e+19,3.9246305786696274e+18
721.0048368510322,490836462786707.56,2.6882453608465842e+19,27131930094560.246,1.356084631783879e+16,1.7237822259942122e+17,4.672629201620999e+18,1.770076344380344e+19,4.3226039257313147e+18
793.8953205361355,491791434140932.2,2.9570018570985636e+19,27184717582858.29,1.4875473486452196e+16,1.892426281459158e+17,5.143902417944739e+18,1.94610547950557e+19,4.760424280200907e+18
874.0748525897491,492842656950746.8,3.2519295252487287e+19,27242825515099.32,1.6309705775067528e+16,2.0767311701258214e+17,5.661923057591034e+18,2.1390781186949964e+19,5.242088099676086e+18
962.2723378487241,493999831191205.44,3.575500752411031e+19,27306790071434.527,1.7873173887867794e+16,2.2780234628217802e+17,6.231283683216908e+18,2.350553283716994e+19,5.771994176931943e+18
1059.2895716335966,495273648091714.8,3.930405827077696e+19,27377202224950.13,1.957603276200711e+16,2.4977162939969686e+17,6.857018088682961e+18,2.582218534953388e+19,6.354984519548171e+18
1166.0085287969564,496675892065505.6,4.319568909361811e+19,27454713375935.516,2.1428937340421012e+16,2.7373096486336934e+17,7.544641385572634e+18,2.835897419199949e+19,6.996389483236964e+18
1283.3993816766522,498219553244611.94,4.746164485126129e+19,27540041572380.8,2.344300443932382e+16,2.9983893179296416e+17,8.300193168918212e+18,3.113556635638624e+19,7.702077630129925e+18
1412.5293198443176,499918951666778.56,5.213634152996707e+19,27633978374540.133,2.5629758213409108e+16,3.2826242210068134e+17,9.130283848570107e+18,3.4173127103905665e+19,8.478510844247268e+18
